Text,label
"Putin says Comey's firing will not impact U.S.-Russia relations: CBS (Reuters) - Russian President Vladimir Putin said on Wednesday that U.S. President Donald Trump’s firing of FBI Director James Comey, who was leading an investigation into possible Russian meddling in the U.S. presidential election, will not impact relations between the two nations. “There will be no effect,” Putin told CBS News in a brief interview in the Russian city of Sochi. “Your question looks very funny for me. Don’t be angry with me. We have nothing to do with that.” ",Real
" Noam Chomsky Makes ONE Last Request Of Obama, Trump Is PISSED (VIDEO) As many of us are slowly (and sadly) coming to terms with the fact that President Barack Obama has almost completed his final term in the White House, some are making final requests of America s much-loved President.One of the people who still think Obama can save America from Trump is retired MIT linguistics professor Noam Chomsky, who recently posted a plea to Obama to save undocumented immigrants from the incoming Trump administration. In a video message, Chomsky said: President Obama, to his credit, has issued personal pardons in deserving cases, but he should go far beyond. Chomsky was referring to Obama s actions on December 19th, when he pardoned 78 people and gave 153 prisoners shorter sentences   all of which were non-violent, low-level drug offenders. During his presidency, Obama has pardoned a staggering 1,000 individuals   but Chomsky urged the Commander in Chief to go further due to the looming threat of Trump. Chomsky said: He should proceed to what is, in fact, an urgent necessity, to grant a general pardon to 11 million people who are living and working [in America], productive citizens  threatened with deportation by the incoming administration. If Obama pardoned all those people, Trump s promise to deport 2-3 million undocumented immigrants would go out the window. And despite Trump s flip-flopping on his immigration policies, Chomsky isn t banking on the President-elect being sympathetic or understanding in the long run. Bashing Trump s mass deportation scheme, Chomsky continued: This would be a horrible humanitarian tragedy. And moral outrage can be averted by a general pardon for immigration infractions which the President could issue. Peter L. Markowitz, a professor at the Benjamin N. Cardozo School of Law, has confirmed that this is actually possible. A few months ago, Markowitz stated: President Obama can still act to bring humanity and justice to an immigration system notoriously lacking in both. He can do so by using the power the Constitution grants him   and only him   to pardon individuals for  offenses against the United States.' It s a common assumption that pardons can be used only for criminal offenses, and it s true that they have not been used before for civil immigration violations. However, the Constitution extends the power to all  offenses against the United States,  which can be interpreted more broadly than just criminal offenses. Chomsky said he hoped that Obama would listen to his plea and protect those who were vulnerable and in danger of Trump s divisive rhetoric, and urged his viewers to join him. Chomsky begged: We should join to urge [President Obama] to carry out this necessary step without delay. You can listen to Chomsky make his plea on behalf of undocumented immigrants below:If Obama does this Trump can kiss all of his anti-immigration promises goodbye and will have to suffer the wrath of his racist supporters.Featured image via Joe Raedle/Getty Images",Fake
"Trump to resume precision munitions deliveries to Saudis: officials WASHINGTON (Reuters) - The Trump administration notified Congress last week that it soon planned to begin delivering precision-guided munitions to Saudi Arabia under a 2015 weapons deal, congressional officials said on Tuesday. The Senate voted 53 to 47 to narrowly defeat legislation that sought to block portions of a new, separate arms sale to Saudi Arabia, agreed during a visit there by President Donald Trump in May. Arms sales to Riyadh have become increasingly contentious in the U.S. Congress, where some lawmakers object that American weapons have contributed to widespread civilian casualties in a Saudi-led military campaign in Yemen. Republican Trump’s predecessor Barack Obama, a Democrat,  suspended the planned sale of precision-guided munitions in December because of concerns over civilian casualties in Yemen, where the civil war pits Iran-allied Houthi rebels against the government backed by a Saudi-led Arab coalition. Trump, however, has said he wants to encourage weapons sales as a way to create jobs in the United States.  Senator Ben Cardin, the top Democrat on the Senate Foreign Relations Committee, said the administration had notified Congress about the start of deliveries on the 2015 sale. He said in a statement that Trump’s decision was another reason for the Senate to disapprove the new sale. “We need to send a message to both the Trump Administration and the Saudis to work much harder to avoid civilian casualties, expedite humanitarian relief, and push for a peaceful end to the war through a negotiated political settlement,” Cardin said. Republicans control both chambers of Congress. A senior congressional aide, speaking on condition of anonymity, said the notification was received last Thursday. The decision to move ahead with deliveries was first reported by Bloomberg. The 2015 sale included more than 8,000 Laser Guided Bombs for the Royal Saudi Air Force. The package also includes more than 10,000 general purpose bombs, and more than 5,000 tail kits used to inexpensively convert “dumb” bombs into laser or GPS-guided weapons. Some of the weapons systems included in the sale were made by Raytheon Co and Boeing Co.  The arms deal announced in May was for $110 billion, with options running as high as $350 billion over 10 years. Tuesday’s Senate vote, which would block about $500 million of that sale, including precision-guided munitions and other offensive weapons, coincides with Saudi Foreign Minister Adel al-Jubeir meeting with U.S. Secretary of State Rex Tillerson and other officials in Washington.   ",Real
"Q&A: What we know about U.S. probes of Russian meddling in 2016 election (Reuters) - Former FBI Director James Comey testified before the U.S. Senate Intelligence Committee on June 8 about Russian involvement in the 2016 presidential election. President Donald Trump’s abrupt firing of Comey on May 9 renewed attention to allegations by U.S. intelligence agencies that Russia interfered in the election to benefit Trump. It also raised questions about the motivations behind Comey’s dismissal. The following describes what is publicly known and not known about U.S. investigations into meddling and possible collusion between Russia and members of the Trump campaign: How did the investigations begin? Former President Barack Obama ordered U.S. intelligence agencies to assess whether Russia tried to intervene in the  election after a cyber attack on the Democratic National Committee in July 2016 and the publication of thousands of hacked personal emails from Hillary Clinton’s campaign manager in the month before the Nov. 8 election. Obama told intelligence officials to deliver a report on possible foreign interference before he left the White House in January 2017. What did the intelligence agencies find?  The Central Intelligence Agency, the Federal Bureau of Investigation and the National Security Agency concluded in a report declassified in January that Russian President Vladimir Putin ordered a campaign not just to undermine confidence in the U.S. electoral system but to affect the outcome. The agencies said Putin and the Russian government had a clear preference for Trump to win the White House. Putin’s  associates hacked information, paid social media “trolls” and backed efforts by Russian government agencies and state-funded media to sway public opinion, the agencies said.  The report stopped short of assessing whether Russia succeeded in swaying the election result. Putin and other Russian officials have repeatedly denied interfering in the U.S. election. How many U.S. investigations are there into Russian election meddling? Comey told the House Intelligence Committee on March 20 that the FBI was investigating Moscow’s role in the election, including possible collusion with Trump’s campaign. The Justice Department announced on May 17 that it had appointed Robert Mueller, a former FBI director, as special counsel to lead an independent Russia probe. Mueller would, if the evidence merits, work in tandem with the FBI to handle any related criminal prosecutions. In addition, there are multiple committees in the Senate and House of Representatives investigating various aspects of Russian election meddling. What has Trump said about Russia’s role in the election? He has not taken a clear public position. At a July 2016 news conference, Trump addressed an FBI probe into Clinton’s use of a private email system when she was secretary of state and emails that had possibly been deleted by saying: “I will tell you this, Russia: if you’re listening, I hope you’re able to find the 30,000 emails that are missing.” He subsequently dismissed reports, including from U.S. intelligence officials, that Russia had attempted to intervene in the election on his behalf.    The first time Trump said he accepted the findings of the intelligence agencies was at a Jan. 11 news conference ahead of his inauguration. “As far as hacking, I think it was Russia,” Trump said, although he added: “It could have been others also.” Trump said in May that China may have hacked the emails of Democratic officials to meddle with the election, offering no evidence and countering the view of intelligence officials. Trump has made clear on multiple occasions he believes the Russia investigations have run their course and should be closed. “The Russia-Trump collusion story is a total hoax, when will this taxpayer funded charade end?” he wrote on Twitter on May 8. On May 30, Trump tweeted: “Russian officials must be laughing at the U.S. & how a lame excuse for why the Dems lost the election has taken over the Fake News.” Did the FBI probe continue after Comey’s dismissal? There is no evidence that the FBI ended or paused its investigation after Comey’s departure. Andrew McCabe, who is leading the agency as acting director, promised the Senate Intelligence Committee that Comey’s firing would not affect the investigation and that he will notify the committee of any attempt to delay or derail it.  Trump on June 6 chose former U.S. Justice Department official Christopher Wray, who represented New Jersey Governor Chris Christie in the so-called Bridgegate scandal, to be the next FBI director. Wray will need Senate confirmation. Why was Comey fired? The White House cited a May 9 letter to Trump from Attorney General Jeff Sessions that attached a memo from Rod Rosenstein, the deputy attorney general, on “Restoring Confidence in the FBI” that recommended Comey’s dismissal. Rosenstein’s memo said Comey erred in July 2016 by announcing the FBI had been examining Clinton’s use of a private email server and that the case should be closed without prosecution. Rosenstein’s view was that Comey’s decision to make a public statement broke with longstanding FBI precedent and should have been handled by the then-U.S. attorney general, Loretta Lynch. Trump called Comey a “showboat” and “grandstander” in an interview with NBC News on May 11, saying that he would have fired Comey regardless of Rosenstein’s recommendation. Was Comey’s firing related to the FBI’s Russia probe? Comey told the Senate Intelligence Committee he believes his dismissal was directly related to the FBI’s Russia probe. “I know I was fired because of something about the way I was conducting the Russia investigation, was in some way putting pressure on him, in some way irritating him, and he decided to fire me because of that,” Comey said in his June 8 testimony. Trump asked Comey to end the agency’s investigation of Michael Flynn, his former national security adviser, and also to make some sort of public statement that he was not personally under investigation in order to clear “the cloud” hanging over his presidency, according Comey’s testimony. Comey said he found it concerning that Trump would ask him to drop the agency’s probe of Flynn and declined to state publicly that Trump himself was not under investigation, in part because it would create a “duty to correct” if that changed. “I need loyalty, I expect loyalty,” Trump told Comey at a Jan. 27 dinner, according to Comey. Less than a week before he was fired, Comey told a congressional panel that it made him “mildly nauseous” that he may have affected the outcome of the election by publicly re-opening and then re-closing the Clinton email probe days before the election. In an unorthodox move, Great America Alliance, an offshoot of a pro-Trump super PAC devoted to promoting the White House agenda, developed a television ad called “Showboat” to air as Comey testified. The ad claims Comey was “consumed with election meddling” at the expense of fighting terrorism. Has there been any fallout for Trump associates over contacts with Russia before, during or after the election campaign? Flynn was fired in February. The White House said he had misled Vice President Mike Pence about the contacts he had with Russia’s ambassador to the United States, Sergei Kislyak, before Trump took office. On May 9, federal prosecutors issued grand jury subpoenas seeking business records from people who worked with Flynn when he was a private citizen. On May 10, the Senate Intelligence Committee issued the first subpoena in its Russia investigation, demanding documents from Flynn. He provided the first batch on June 6. Sessions had to recuse himself from involvement in Russia-related probes at the Justice Department because he had not told Congress of his own contacts with Kislyak in 2016. Rosenstein is handling matters related to Russia and it is he who appointed Mueller as special counsel. Is Trump himself under investigation?  In the short letter Trump sent to Comey dismissing him from the FBI, he thanked Comey for informing him on three separate occasions that he was not under investigation. Comey has confirmed that Trump was not personally under investigation at any point before his dismissal from the FBI. Trump’s personal lawyer, Marc Kasowitz, said Comey’s Senate testimony proved the president was not under investigation. Kasowitz denied Trump ever told Comey he needed and expected his loyalty. ",Real
"U.S. Senate plans to vote on FCC chairman tenure this week WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell on Tuesday moved to force the Senate to vote later this week on the nomination of Federal Communications Commission Chairman Ajit Pai to serve another five-year term. The vote on Pai is expected after Democrats plan to harshly criticize him for moving to dismantle Obama-era internet access rules and taking other steps to deregulate U.S. telecommunications rules. McConnell on Tuesday filed a petition to force a vote to end debate on Pai’s nomination. Pai, a former Justice Department, FCC and Capitol Hill staffer, has been moving swiftly to undo many of the regulations adopted by the FCC during the Obama administration since assuming the chairmanship. Pai joined the FCC as a commissioner in March 2012 and was elevated to chairman by President Donald Trump in January. He would be forced to leave at the end of this year if the Senate does not reconfirm him to a new five-year-term In April, Pai proposed overturning the landmark 2015 net neutrality rules. On Tuesday, Pai declined to say when he might ask the FCC to give final approval to the proposal. The rules, which the FCC put in place under Democratic President Barack Obama, prohibit broadband providers from giving or selling access to speedy internet, essentially a “fast lane,” to certain internet services over others. The rules reclassified internet service providers much like utilities. They were favored by web companies like Facebook Inc, Alphabet Inc and others, which said they would guarantee equal access to the internet to all, but opposed by internet service providers, which said they could eventually result in rate regulation, inhibit innovation and make it harder to manage traffic. Internet providers such as AT&T Inc, Verizon Communications Inc and Comcast Corp have argued that the net neutrality rules have made investment in additional capacity less likely. Earlier this year, the FCC voted 2-1 to reverse a 2016 decision that limits the number of television stations some broadcasters can buy. Pai has said he plans to take a new look at the current overall limit on companies owning stations serving no more than 39 percent of U.S. television households and plans a comprehensive review of close to 1,000 pages of media regulations. ",Real
" Michelle Obama Reacts To Trump Still Being A Birther, And It’s All You Hoped For (VIDEO) If there s one thing anyone needs to know about the First Family, it s don t f**k with Michelle Obama, and really don t go after her man. Which is a lesson Donald Trump has yet to learn.Responding to the debate and the topic of President Obama s birth certificate where Trump seemed rather proud of himself for Obama revealing it, even though he continued pressing the topic, Michelle Obama struck back.She said: There are those who question and continue to question for the past eight years, whether my husband was even born in this country. And let me say; hurtful, deceitful questions deliberately designed to undermine his presidency. Questions that can not be blamed on others or swept under the rug by an insincere sentence uttered at a press conference. Then, visibly angry and insulted, she says: Let me take a moment. She then continued: But during his time in office, I think Barack has answered this questions with the example he set and the dignity he s shown by going high when they go low. Which is exactly what the Obama s have always done because they are the epitome of class and grace that we should all aspire to be.Watch Michelle go after Trump here: Michelle Obama on birther claims: Pres. Obama showed dignity  by going high when they go low  https://t.co/vhFCCpkHBa  CNN (@CNN) September 28, 2016Featured image via video screen capture",Fake
" Federal Lawsuit Filed Against Trump Over Financial Disclosure (DETAILS) It looks like Donald Trump can add another case to the list of lawsuits he is facing. An attorney, based in Washington, D.C., has filed suit in federal court alleging that the financial disclosure Trump filed in May 2016 was not even close to accurate.Jeffrey Lovitky filed the lawsuit on March 14. According to Politico, Trump mixed his personal liabilities in with his business liabilities, making it impossible for voters to get a true picture of his potential conflicts of interest. The purpose of these disclosure requirements is to allow members of the public to make informed judgments as to whether candidates for federal office have financial conflicts of interests that may impair their ability to faithfully execute their duties as public servants,  Lovitky explained in the complaint.Lovitky s suit does not accuse Trump of any improprieties, but it does allege that the public has not been given truthful information regarding Trump s many debts due to the lack of clarity in the financial disclosure. If you just look at the statement on its face, all those liabilities are assumed to be personal liabilities, but I just do not think that s the case. I have information that says otherwise,  Lovitky said during an interview with Politico.When Lovitky was asked why he decided to pursue this issue in court, he said that when it comes to Trump, there are  very serious concerns about conflicts of interest. It s mostly the fact that with this president there are very serious concerns about conflicts of interest in this particular administration, and I think it s important that those concerns be addressed thoroughly,  the attorney explained.Lovitky is not seeking damages in the suit and is only asking the court to declare Trump s financial disclosure illegal and order him to file a new one that accurately represents his personal debts. Currently, his next financial closure is not scheduled to be released until May 2018. U.S. District Court Judge Colleen Kollar-Kotelly, who was appointed by Bill Clinton, has been assigned the case.Featured image via Justin Sullivan/Getty Images",Fake
" That Time Donald Trump Said Bill Clinton Was The ‘Victim’ Of ‘Unattractive Women’ Donald Trump is pledging to bring up Bill Clinton s sexual prowess at the second presidential debate. Now that Trump is in the hot seat over a hot mic leak that shows him gleefully admitting to sexual assault, he does what he knows best   deflect.In his half assed apology, Trump took responsibility for his comments, saying that a video from 10 years ago does not reflect the  man  he is now, but said Bill Clinton has done  much worse  and that Hillary Clinton was complacent in bullying and intimidating his victims.So that  the Trump strategy   deflect from his admissions of sexual assault by drumming up sins of Bill Clinton from the 1990s to smear Hillary (because women just love it when the wife is blamed for the husband s misgivings). There s only one teeny tiny problem with that, though.I don t necessarily agree with his victims. His victims are terrible. He is really a victim himself. But he put himself in that position.That s Donald Trump, in August 1998, calling Bill Clinton the real victim. In an interview with Fox News  Neil Cavuto, the billionaire mogul also trashed Monica Lewinsky, Linda Tripp and Lucianne Goldberg as a  really unattractive group  and an  unattractive cast of characters. The transcripts are as followed:The whole thing, it s just so unattractive. Linda Tripp may be one of the most unattractive human beings I ve ever seen not women, human beings. She s just an unattractive person. This [Lucianne] Goldberg person, her agent or whatever she is, is just a terrible woman. You look at Paula Jones, I mean the whole cast of characters. It s like it s from Hell. It s a terrible group of peopleBut Trump wasn t finished insulting their personal appearances:The whole group, it s truly an unattractive cast of characters Linda Tripp, Lucianne Goldberg I mean, this woman I watch her on television, just vomiting. She is so bad. The whole group Paula Jones, Lewinsky it s just a really unattractive group. And I m not just talking about physical, but I am also talking about physical.Trump then went on to say that had Lewinsky and Jones been  supermodels,  they would be  more pleasant to watch. Once again, Trump proves that he does not care about women unless they are visually appealing (which is completely subjective).But now, all of a sudden, he s their unsung hero against  abuser  Bill Clinton and his enabling wife, Hillary?Gee, what changed?If one thinks Trump truly cares about Jones, Lewinsky, Brodderick, Flowers or any of Clinton s alleged victims, they should keep in mind that Trump only cares about their appearances   and their appearances discount them   and he thinks Bill is the real victim.Do not be deceived America. This man will say anything and do anything to get elected.Featured image via Ethan Miller/Getty Images",Fake
"U.S. appeals court ruling on Trump's revised travel ban imminent (Reuters) - A U.S. appeals court is set to rule on Monday on whether to uphold President Donald Trump’s temporary travel ban, a court official from the 9th U.S. Circuit Court of Appeals in San Francisco said.  The court is reviewing a March ruling by a Hawaii-based federal judge that blocked parts of Trump’s order that aimed to temporarily halt the entry of people from six Muslim-majority nations and refugees. ",Real
"Michigan Senator urges Congress to retain electric car tax credit WASHINGTON (Reuters) - A Democratic U.S. Senator from Michigan on Wednesday urged his fellow lawmakers to retain a $7,500 tax credit for people who buy electronic vehicles instead of eliminating it as Republicans have proposed. In a letter seen by Reuters, Senator Gary Peters wrote to Senate leaders that “a new generation of jobs and families will be supported by electric vehicles. Eliminating important economic incentives for electric vehicles would be a step in the wrong direction.” Last week, Republicans in the U.S. House of Representatives proposed to eliminate the tax credit, which could hurt automakers such as General Motors Co (GM.N), Tesla Inc (TSLA.O) and Nissan Motor Co (7201.T). Republicans in both chambers of Congress backed by U.S. President Donald Trump, also a Republican, are working on separate plans to give the U.S. tax code its biggest overhaul since the 1980s. Republican senators are set to introduce a tax proposal on Thursday. A spokesman for Senator Orrin Hatch, who chairs the Senate Finance Committee, did not immediately comment. Critics of the credit say electric vehicle buyers tend to be wealthier than average and do not need subsidies. Automakers have invested billions in electric vehicles and announced plans to shift significant production to plug-in models. Current law allows automakers to use the credit, which phases out after an automaker hits 200,000 plug-in vehicles sold. Electric vehicles have expensive batteries that make them pricier than gasoline-powered vehicles. GM and Tesla may hit the limit for vehicles that can get the tax credit by 2019. Environmental groups and an auto industry trade group oppose the House proposal, which would kick in at the end of this year. GM vowed to fight, saying the credits are “an important customer benefit that can help accelerate the acceptance of electric vehicles.” Tesla declined to comment. Former President Barack Obama unsuccessfully proposed hiking the tax credit for electric vehicles to $10,000 and converting it to a point-of-sale rebate. Automakers face mandates from California and a dozen other states to produce a rising number of zero-emission vehicles and have said the credits are essential to meeting requirements. ",Real
" Twitter Mocks Trump’s Face Off After Poorly-Spelled Insane Rant About Sally Yates (TWEETS) Donald Trump kicked off his week with a ridiculous attack on former Acting Attorney General Sally Yates.Yates, of course, was fired after she refused to back Trump s first Muslim ban in court. It was, of course, later deemed unconstitutional and the administration suffered a fair amount of embarrassment from Trump s decision to fire Yates. Yates also warned The Donald about Michael Flynn, who was later fired by the administration for allegedly lying to Vice President Mike Pence about his specious contacts with Russia. Ask Sally Yates, under oath, if she knows how classified information got into the newspapers soon after she explained it to W.H. Council,  Trump tweeted Monday morning.Ask Sally Yates, under oath, if she knows how classified information got into the newspapers soon after she explained it to W.H. Council.  Donald J. Trump (@realDonaldTrump) May 8, 2017This, of course, surprised absolutely no one   right down to his terrible spelling. Trump, of course, should have said  counsel,  but our current POTUS isn t exactly the brightest bulb in the bunch of mixed metaphors. In any case, Twitter is on to you, Trump:@realDonaldTrump   and so it begins  Rob Szczerba (@RJSzczerba) May 8, 2017@realDonaldTrump I m a psychic!!https://t.co/t6hJTxtB9f  david nuzzy nussbaum (@theNuzzy) May 8, 2017@realDonaldTrump I CALLED IT https://t.co/NBBz5u9JIU  Tony Posnanski (@tonyposnanski) May 8, 2017@realDonaldTrump Crying before you ve been punched  Paul Vale (@PaulVale) May 8, 2017@realDonaldTrump Counsel.  Jon (((Wolfsthal))) (@JBWolfsthal) May 8, 2017@realDonaldTrump Omg you re spelling things wrong and incriminating yourself  nick brennan (@nfbrennan) May 8, 2017@realDonaldTrump It s COUNSEL, you fucking dumbshit.  Brian Scully (@brianscully) May 8, 2017@realDonaldTrump You are so scared of Sally Yates it s funny. The world knows you tweet when you are scared and nervous. Get your popcorn ready!!  Brandon Neely (@BrandonTXNeely) May 8, 2017@realDonaldTrump That s  Counsel,  Mr. Prezadint.  Andrew Feinberg (@agfhome) May 8, 2017@realDonaldTrump you spelled counsel wrong though. Someone needs to take away your damn phone. Delete your account  Kellee Terrell (@kelleent) May 8, 2017@akaCorbinDallas @realDonaldTrump We should all update our resumes with  smarter than the US president.  Maiko Soares (@maikofigur) May 8, 2017@realDonaldTrump Can you feel the darkness closing in on you, Donnie? They re coming for you. Any minute now.  Chris Menning (@cjmenning) May 8, 2017@realDonaldTrump You misspelled  counsel  idiot.Yates warned the White House on Jan 26. Trump kept Flynn in for 3 weeks more.Covering up #TrumpRussia pic.twitter.com/WDA6jw0Tqz  DCResisterBee? (@DC_Resister_Bee) May 8, 2017@realDonaldTrump Dude, it s COUNSEL. You re the freaking President and can t even SPELL. 5th graders are your surperior  S vion (@SavionWright) May 8, 2017@realDonaldTrump *counsel. Your team should form a council to proofread and vet your tweets. This is embarrassing.  Stand Up America (@StandUpAmerica) May 8, 2017This is just the beginning of what will almost assuredly be a weeks-long meltdown. We look forward to his eventual resignation.Featured image via Getty Images (Pool)/screengrab",Fake
" Trump’s ‘Deportation Force’ Storms Unarmed Legal Resident’s Home And Shoots Him A Chicago man is in critical condition after the mother of all epic f*ckups by Trump s  Deportation Force.  On Monday morning, ICE agents raided the home of Felix Torres. It is unclear why they would choose to raid the home   not a single person inside is undocumented   but apparently, we are not too concerned about accuracy when we kick down brownish people s doors in Trump s America.At approximately 6:00 a.m., immigration agents entered the home, refusing to tell any of the residents why they were there. According to officials, Torres pulled a gun on the armed men who had forced their way into his home and refused to explain their presence   Torres  family says that s utter hogwash. They didn t say anything. They just came in and pointed pistols in our faces and dragged us out,  Torres  daughter Carmen says, noting that she was not even allowed to dress or grab milk for her one-year-old daughter, who was sleeping when the armed men invaded the home.  It s a lie when they say he was holding a gun. He doesn t even own a gun,  she said.  They shot my dad. They shot him, and I don t know why. At least eight family members were in the house at the time, including numerous children. According to Carmen Torres, the family has lived there for  at least 30 years. We re going to have to talk to CPD to find out if this was a coordinated effort, because if it was in any way, that raises concerns about us as a sanctuary city,  36th Ward Alderman Gilbert Villegas said of the attack.  Is this our future in Chicago with Donald Trump as president? The community s got to be nervous about this, and rightfully so, because you have a right to be in your own home without being intimidated,  Villegas says.  I m conflicted because I haven t got all the details [of the incident] yet, but from the way this has started to play out, it looks like an overstep by an overzealous ICE agent who s just trying to follow Trump s orders. ICE officials say they were not at the home to arrest Torres, though they will nor provide further details. The victim was taken to a nearby hospital where his condition is listed as critical. The shooting is being investigated, though we probably can not expect much in terms of a reasonable resolution to the situation.Featured image via Facebook",Fake
"Departure of communications aide could be first in Trump shake-up WASHINGTON (Reuters) - U.S. President Donald Trump’s communications director is leaving the job, the White House said on Tuesday, as the president considers wider staff changes to try to contain political damage from investigations into Russia and his presidential campaign.  Mike Dubke confirmed reports he had resigned, saying in a statement, “It has been my great honor to serve President Trump and this administration.” Dubke, who had been in the job just three months, gave no reason for leaving. Trump, who returned to Washington on Saturday after a nine-day trip to the Middle East and Europe, has been expected to shake up staff to tackle the firestorm over investigations into alleged Russian meddling in the 2016 presidential election and communication between Russia and Trump’s campaign and transition team.  Trump plans to bring in new aides to the White House, adding experienced political professionals including a former campaign manager, according to administration officials and people close to the president. Dubke, who was joined the White House in March to head the office that runs press and other public relations issues, oversees the White House’s message strategy while spokesman Sean Spicer, a more high-profile figure, handles daily media briefings.  The Republican president came home to face more questions on Russia after media reports about communications during and after the campaign between his son-in-law and close adviser, Jared Kushner, and Russia’s ambassador to Washington. Spicer was asked on Tuesday whether Trump knew about reported efforts by Kushner in December to set up a back channel for communications with Russia. “What your question assumes is a lot of facts that are not substantiated by anything but anonymous sources that are so far being leaked out,” he told a news briefing. Asked about a possible staff shake-up, Spicer said: “I think the president is very pleased with his team and he has a robust agenda.”  Dubke resigned just before Trump left on his foreign trip but will stay on until a transition is concluded, Reince Priebus, the White House chief of staff, said.        Other potential staff changes could be in the works, according to Axios News, which first reported Dubke’s departure, including fewer on-camera news briefings by Spicer, the White House press secretary.  Trump also will take more questions directly from the media, Axios reported.  “Ultimately the best messenger is the president himself,” Spicer said on Tuesday. Senior adviser Kellyanne Conway told Fox News the White House will continue to bring in Cabinet secretaries and other top officials to handle news briefings on topics in their patch. Conway also dismissed persistent speculation that Spicer, who has been pilloried on TV comedy shows since Trump took office on Jan. 20, was on his way out.  Controversy over the Russia issue deepened after Trump fired FBI Director James Comey earlier this month, leading to allegations by critics that the president sought to hamper the agency’s investigation of the matter. Moscow has denied U.S. intelligence agencies’ conclusion that it meddled in the campaign to try to tilt the election in Trump’s favor. The president has denied any collusion, repeatedly denouncing the probes by a special counsel at the Justice Department, the FBI and several congressional panels as a Democrat-backed effort to explain Hillary Clinton’s upset defeat in the White House race. Congressional investigations into the Russia issue have expanded to include Trump’s personal attorney, Michael Cohen, ABC News reported on Tuesday. Cohen confirmed he had been asked to provide information and testimony to investigators in the U.S. House of Representatives and the Senate but said he declined because “the request was poorly phrased, overly broad and not capable of being answered,” ABC reported.  Cohen did not respond to Reuters’ request to comment. The White House declined to comment, saying Cohen is not an employee of the administration. However, former White House national security adviser Michael Flynn, who resigned after failing to properly disclose his own contacts with Russian officials, told the Senate Intelligence Committee he will begin turning over some documents subpoenaed by the panel, a government source familiar with the matter told Reuters. ",Real
" Instead Of Tip, ‘Christian’ Trump Supporter Leaves Waitress UNBELIEVABLY Sexist Note (IMAGE) Donald Trump is a disease. The symptoms have always been with us. We ve always been a nation that s at least 1/3 completely bigoted a**holes, but this year, Donald Trump has given them permission to fester and spread their hate germs all over the nation.Instead of receiving a tip, a waitress in South Carolina received a note. You re right if you re thinking that never ends well. It didn t. In the note, the obvious Trump supporter told the waitress that she was a disgrace to womankind and a disgrace to her husband   because she worked.Thank you for your excellent service today   you re a good waitress.Here s your tip:The woman s place is in the home. Your place is in the home. It even says so in the Bible. You may think that you re contributing to your household by coming into work, but you re not. While you re in here  working  this is the reason your husband must see another woman on his way home from a long day at his work. Because you should be home taking care of the household duties, you may think what you are doing  working  is right, it is really essentially a disgrace to his manhood and to the American family. So instead of coming to your  job  and looking for handouts to feed your family, how s about going home and cleaning your house and cooking a hot meal for your husband and children, the way your husband and God intended, and help make America great again. Praying for families and our nation.Notice  make America great again?  Obviously, that was a reference to Donald Trump. And obviously, this person has no idea what Christianity is about.The waitress did respond that she  felt mortified, embarrassed, humiliated even. I felt hurt and a bit heartbroken.  She says she s not even married, but she does have a boyfriend who is supportive.Most waitresses don t work because they have nothing better to do. Most people don t work because they have nothing better to do. People, and waitresses are no exception, work because they need money to survive. Most families these days need two incomes, but conservatives don t want to do anything to help them. Instead, they destroy unions, drive down wages and take away benefits. I m not a religious person, but something makes me think Jesus wouldn t approve.h/t and featured image: Patheos |",Fake
"Comey to confirm Trump pressured him on Flynn investigation: CNN WASHINGTON (Reuters) - Former FBI Director James Comey plans to confirm reports that President Donald Trump pressured him to drop an investigation into former national security adviser Michael Flynn’s ties to Russia in congressional testimony, CNN said on Wednesday, citing an unidentified source close to the issue. The Senate Intelligence Committee said on May 19 that Comey, who was fired by Trump 10 days earlier, would testify before the panel publicly at some point after Monday’s Memorial Day holiday. CNN said the testimony could come as early as next week. Representatives of the committee would not comment on the report. After Comey’s dismissal, news reports emerged that Trump asked Comey to end the Flynn probe during a February meeting in the Oval Office the day after Flynn was fired for misrepresenting his contacts with the Russian ambassador. The account, first reported by the New York Times, was based on a memo Comey wrote after the meeting.  The Comey memo caused alarm on Capitol Hill and raised questions about whether Trump tried to interfere with a federal investigation. CNN reported that Comey has discussed the parameters of his congressional testimony with Special Counsel Robert Mueller, who has taken over the criminal investigation. It said Comey planned to meet with Mueller, a longtime colleague at the Justice Department and also a former director of the Federal Bureau of Investigation, for a formal interview  after his public testimony. “The Committee welcomes the testimony of former Director Comey, but does not have an announcement to make at this time,” said Rebecca Glover, spokeswoman for Republican committee Chairman Richard Burr. ",Real
